# timestamp tx ty tz qx qy qz qw
1645455893.067282 3.179332588974461 3.274148326620992 1.2887522312291593 0.33856285875187236 0.7198797630413197 -0.566537076833388 -0.21490382157622545
1645455893.073897 3.1767642535401746 3.2734166211091513 1.2876670003983448 0.3358012366403277 0.7181114026107968 -0.5704306037700755 -0.21485361072817122
1645455893.080492 3.17366052482343 3.2720051351214896 1.285762141788072 0.33477258346770866 0.7122436515603382 -0.5746825448886436 -0.22444574720532348
1645455893.087088 3.174877495549252 3.2731688611193523 1.286973095837332 0.3353515087755441 0.7149377552856744 -0.5735127848155807 -0.2179129577512541
1645455893.093699 3.17426127700049 3.273380614890595 1.2869436657404922 0.335732418163632 0.7147852776327296 -0.5735281675743629 -0.21778615222925818
1645455893.1002991 3.1727268217996447 3.2730971242803073 1.2863213877430781 0.3372861052495511 0.7129680159595693 -0.5724713897214758 -0.22403297208111034
1645455893.10691 3.1729809822379047 3.2738065918076207 1.2868520064480766 0.3367718285358355 0.7145344599220245 -0.5728096948317539 -0.2188924674490191
1645455893.1134799 3.1727641107658897 3.2740148411305734 1.2869739099027435 0.3379699309078893 0.7146318531776583 -0.5720543014991388 -0.21870327345324397
1645455893.120111 3.1712757948418338 3.273702152537645 1.2864823707303394 0.33932932872989113 0.7130144149557132 -0.5713043237892277 -0.22377891390192337
1645455893.1267169 3.171502619953826 3.274456089280832 1.2870529380242623 0.33850873863091063 0.7148247605786096 -0.5715797985026745 -0.2184800374778295
1645455893.133277 3.1716846016036953 3.2750790803185663 1.2874510293122292 0.3397688105068609 0.7153989756379342 -0.5704569687368956 -0.21757738307840563
1645455893.139879 3.171152199455164 3.275363908250773 1.2876018351751206 0.33995613317021733 0.7157649030213424 -0.5699436879876123 -0.21742636739287657
1645455893.1465118 3.170240227971985 3.2755706206673545 1.2876198685492712 0.3394442604552422 0.715893916571501 -0.5701026584231149 -0.21738455856371147
1645455893.1531641 3.1711559626929486 3.276552248266062 1.2887639895200178 0.3419405606179148 0.719102838948293 -0.5659086438007807 -0.21381007901407978
