# timestamp tx ty tz qx qy qz qw
1644768486.494025 2.4246850382953635 1.3533627791894953 0.9090115700200576 -0.5817390465327632 -0.43097037440794 0.42604192881275504 0.5425234342083788
1644768486.500619 2.4263223330236214 1.3513495283029244 0.9112614561794268 -0.5809273553113024 -0.4293781725071398 0.4271946386251847 0.5437479471796118
1644768486.507232 2.4286053699989885 1.3485826275505899 0.9140697201477281 -0.5826009554451478 -0.4265436391948477 0.42558814235760206 0.5454454649187853
1644768486.513834 2.430053190397423 1.3468784886506522 0.916193609919479 -0.5811708241269549 -0.42508208036026357 0.4262283195861185 0.5476078969479479
1644768486.5204322 2.433332031838191 1.3444115999368023 0.9191654744678395 -0.5825094171577948 -0.4246173879847671 0.4248354702379576 0.5476284303409165
1644768486.527033 2.436174619127623 1.3421535039860366 0.9218773410616794 -0.5828141118831229 -0.4243435267827252 0.4245101836573929 0.5477687162529797
1644768486.5336618 2.4383022503732006 1.3408809530512122 0.9239874730000546 -0.5795579130673545 -0.4251830538271063 0.4264522407849081 0.549062513785338
1644768486.540202 2.4393748610001187 1.338705035935074 0.9262326054118198 -0.5787962384818957 -0.4211509901621234 0.42610636807385993 0.5532261988038504
1644768486.546815 2.4434283132568795 1.3359198999649715 0.9294932812631546 -0.5812798330383738 -0.4216914899134181 0.4246126853429749 0.5513559497355899
1644768486.5534458 2.445049598954599 1.3344536983151956 0.931478722971395 -0.5786499268121044 -0.42137097695391795 0.4266789697675251 0.5527703488312027
1644768486.560058 2.4483097300755574 1.3314593521449478 0.9345968680445977 -0.5817443171592805 -0.4195296036089577 0.42430318129921285 0.5527517301080466
1644768486.5666409 2.449851370206167 1.3302257236058053 0.9366276652039536 -0.579039405606489 -0.41916197595893656 0.4261695316444942 0.5544325181802671
1644768486.5732338 2.4520909494579155 1.3274020951242231 0.9394725692835271 -0.5807890550137754 -0.4166019154109078 0.42544874444843706 0.5550850183706764
1644768486.5798368 2.453983475164321 1.325750774382529 0.9415772177150097 -0.578964442003074 -0.4150468752425733 0.42608990969982113 0.5576584233128332
1644768486.586425 2.4580889552222693 1.3231924216134219 0.944743005728085 -0.5812433145858215 -0.41687572365427694 0.42475210832652077 0.5549375469988618
1644768486.593025 2.4607905693574166 1.3202269733965 0.947408866075197 -0.5833548106980796 -0.4138100427824909 0.4236484148021156 0.5558593433544449
1644768486.5996318 2.4637319822647603 1.3193100311592645 0.949795166978783 -0.5825707114630736 -0.4133198350228235 0.4225193337846638 0.557901975623869
1644768486.6062238 2.4653587759605253 1.3163427122901958 0.9522310540392598 -0.5819444404437802 -0.41260985035865955 0.42444146384778075 0.5576220867411726
1644768486.61282 2.469296098318156 1.3140939965486393 0.9552983474831314 -0.5834528455406471 -0.4114158001515901 0.42003335123938723 0.560259879982958
1644768486.6194189 2.470864937609979 1.3118289444760722 0.9571365250818711 -0.5819403742095078 -0.4101246650493442 0.42303345675713433 0.5605221877118841
1644768486.626074 2.473140832440481 1.3095272787018335 0.9596956200781059 -0.5828133551983192 -0.40846815172912276 0.4232617174537343 0.5606524987987987
